end_date,profit_dedt,n_cashflow_act,total_cur_liab,total_ncl,total_assets,total_revenue,oper_cost,total_cur_assets,ts_code
20220630,105493220.37,73792112.85,1404896146.28,334766859.12,4159973844.48,722410888.76,523565868.21999997,1989603863.98,603558.SH
20220331,66458009.29,74475981.94,1433290636.08,216794942.7,3980639729.05,531710938.94,382557825.56,1841464221.06,603558.SH
20211231,-18679947.110000014,218593486.02999997,1432561701.11,205472866.05,3952806263.92,530445427.8599999,402714405.7900002,1826304982.28,603558.SH
20210930,72104861.81000002,43847640.89,1353789596.78,204780843.75,3873247796.83,610340739.06,441917924.90999985,1776630873.43,603558.SH
20220930,15565682.509999998,38075954.919999994,98961085.77,17522921.19,765469544.94,82713993.72999999,63009951.92999999,376922520.41,300717.SZ
20220630,13778841.86,19280955.299999997,77902111.24,17594517.64,727834075.34,89572005.99000001,69568808.49000001,351385161.01,300717.SZ
20220331,4068501.46,13303614.74,58548129.49,17526356.98,696012992.13,76750787.31,61047583.43,314256123.5,300717.SZ
20211231,4567539.1,10441129.27,58347679.36,17123397.32,690106246.94,109824720.67000002,86703679.31,309461267.81,300717.SZ
20210930,1080291.2400000002,16255012.65,57818260.82,17209267.43,682987488.3,76382322.91,66471881.07000001,302675959.14,300717.SZ
20220930,24735534.209999993,29505942.73,886014863.32,13748778.53,2506817748.4,172765251.76999998,127905927.34000003,1627087425.05,300774.SZ
20220630,37030395.84,-21002742.93,682163807.39,13654745.41,2246244593.02,261342310.68,192130315.67999998,1430098688.18,300774.SZ
20220331,36992488.61,6965476.61,499058370.8,12899051.4,2093709600.99,157876799.06,103842329.72,1243277450.32,300774.SZ
20211231,66389004.7,119416294.43999998,525471091.3,12478498.34,1992873198.21,298905367.53000003,177257243.07999998,1156031637.63,300774.SZ
20210930,29819623.779999986,-68266278.67999998,415948857.3,11133968.91,1812369326.2,101587092.56,70460793.6,1300275493.81,300774.SZ
20220930,19213906.33,26186835.28,409988830.3,210575055.93,1951266249.76,614205034.6699998,534678992.5100002,579088585.46,002748.SZ
20220630,55375098.81,48695922.14,416838416.65,218242033.05,1948502096.16,741233481.5200001,602847177.4899999,569974809.49,002748.SZ
20220331,53709277.58,207248.33,376369323.39,268820548.18,1905427728.52,621892651.17,508811466.13,519081948.54,002748.SZ
20211231,107391803.3,165202336.42000002,414302002.26,269056896.34,1888809351.08,785572973.0999999,568479290.6200001,484961691.36,002748.SZ
20210930,66201529.870000005,106062302.69,486705379.5,280235817.7,1867385974.93,569190056.69,444803047.6199999,465695227.87,002748.SZ
20220930,34900691.70999999,40760858.75,1403089395.61,29819291.5,3162664752.27,404976878.65999997,267709516.96999997,2142383348.1,300918.SZ
20220630,37497593.25,26051742.63,1131526891.9,25421137.24,2850070518.81,458548395.23999995,313865600.43999994,2076310259.4,300918.SZ
20220331,26619388.61,-42732860.86,1057174665.91,27040411.42,2779704422.54,321695119.69,221498918.27,2116717890.83,300918.SZ
20211231,45185001.360000014,285285356.2,1010197202.47,27854521.28,2703943293.83,472639588.35000014,309871336.98,2057200637.61,300918.SZ
20210930,35420280.71,61100453.059999995,875239740.75,35650592.79,2526389436.02,361475907.40999997,243745589.33000004,1911090716.89,300918.SZ
20220930,88253207.94,13533738.649999991,500992497.05,3806450.19,2187902639.01,558481139.48,391152053.07000005,1535328314.59,300684.SZ
20220630,30826704.810000002,82204852.76,363320081.35,5063506.06,1965483682.24,296072452.83000004,217777207.78,1316507612.0,300684.SZ
20220331,18522178.46,5764573.11,245459672.49,6782729.99,1940147280.14,270701213.62,201286032.23,1299670554.78,300684.SZ
20211231,-263587.73999999464,45357486.53,290702628.51,8353567.96,1963471938.07,299319206.0500001,230370887.66999996,1361773749.5,300684.SZ
20210930,43157751.19,58058976.77,338316379.7,12296419.49,1995889838.17,359210236.6700001,259613122.73000002,1440288917.61,300684.SZ
20220930,41711698.78,26454194.43999999,1864020672.69,272668080.24,4530858254.38,788758052.0000002,650869351.5700002,2513367557.66,603667.SH
20220630,40375663.81,24889953.080000006,1905700049.84,288329112.21,4514061388.24,841007503.1399999,694505417.68,2506411426.82,603667.SH
20220331,35235438.05,35865164.94,1949781252.53,334009517.38,4385348890.04,882448835.97,730318158.63,2449286246.54,603667.SH
20211231,-14645479.550000012,11241583.689999998,1845235257.99,335292912.27,4228788873.33,657629466.8299999,536925973.4199998,2313702596.4,603667.SH
20210930,29124039.71000001,26666387.64,1486823028.98,310644664.36,3816008502.03,569716187.6500001,452183223.44000006,1982416963.51,603667.SH
20220930,351532414.90999997,76227705.13,6819905411.57,243375514.08,14489833011.37,5062303959.33,4377437441.4800005,10555345259.73,688779.SH
20220630,445068065.73,-263315945.41999996,6406912211.68,246155592.44,13723784009.39,4240380447.66,3451458293.8900003,10308125088.92,688779.SH
20220331,277396536.64,-477003030.98,4478157708.32,160339597.19,11465699951.78,3392940205.66,2863801626.92,8175558438.4,688779.SH
20211231,208570367.78999996,-163834522.28999996,2720687495.54,154314952.59,9398305360.56,2304966217.7200003,1982668746.5400004,6355247200.41,688779.SH
20210930,169020870.26,-408959938.2,1810936527.13,117682178.01,8238255095.65,1687199999.4,1391317474.9499998,5723726630.3,688779.SH
20220930,98916219.14,124677892.54999998,1345828760.23,55969545.94,4933002539.21,817349800.4300001,679140228.1600001,2472907817.47,603328.SH
20220630,83185769.19999999,93147899.07000002,1324466004.26,56878411.45,4875386398.32,783321415.05,651696289.5,2383663032.51,603328.SH
20220331,38115213.1,168814003.64,1661977469.29,36950259.18,5105410381.76,713663198.5,613184080.49,3139906632.37,603328.SH
20211231,31850920.169999987,62511532.73000002,1210276340.48,38023523.99,4617201205.66,894043955.3000002,804775212.6299999,2784630801.96,603328.SH
20210930,42246877.42,77308127.57999998,1132277218.89,45544035.1,4514856816.51,706049569.1600001,601159990.3499999,2965766998.78,603328.SH
20220930,77688677.16000003,107054974.52999997,9928949587.62,3112684704.23,21166321103.31,13095723026.800003,12794028481.14,15844876079.73,002237.SZ
20220630,95129503.41,1277630634.92,9865788763.62,3097370561.43,20949394744.53,10053038166.1,9418442092.15,15480023140.59,002237.SZ
20220331,161216901.03,211957029.38,11138747610.74,3211578808.13,22254555321.16,11388632011.51,10924500122.08,16821662346.75,002237.SZ
20211231,88453762.85999995,-315008830.53,10114358531.6,1524261658.4,19411932567.0,9564256349.909996,9169753230.639996,13875374949.88,002237.SZ
20210930,179949371.07,963198671.94,12121572375.59,1792018187.2,21636968149.34,10475802345.29,9882308079.29,15986792468.59,002237.SZ
20220930,964600000.0,1617226064.0,19543147447.0,16116433255.0,75328784018.0,9033074346.0,7603506345.0,26508709195.0,601808.SH
20220630,759900000.0,136133307.0,21650464863.0,13601778115.0,73738384077.0,8414357513.0,7284491647.0,25504467154.0,601808.SH
20220331,266700000.0,-2224160780.0,21774253795.0,13157390039.0,73466449744.0,6798287371.0,6064634886.0,25949082964.0,601808.SH
20211231,-1378200000.0,7356367311.0,22008726600.0,13086651323.0,73311707720.0,9320979670.0,7837344839.0,25281704188.0,601808.SH
20210930,620100000.0,1954645553.0,18311217972.0,18925175220.0,76580678898.0,7146593594.0,5775405361.0,26896935830.0,601808.SH
20220930,72666218.19999999,-52920974.7,2059626110.58,408064901.72,5017771409.11,983848184.3199999,744372304.23,3304913410.1,300041.SZ
20220630,91232953.61000001,89395863.89000002,2101713520.0,380767847.92,4839141238.55,935508844.85,726551402.1400001,3213946624.42,300041.SZ
20220331,85881220.38,37868441.12,1932894654.49,316723802.66,4550589963.04,964121755.35,740901992.78,3005605017.21,300041.SZ
20211231,1961357.8400000036,87736475.27,1912570021.11,256003056.97,4377229553.01,698226504.96,588278533.3100002,2877422428.34,300041.SZ
20210930,61929100.30999999,22498276.880000003,1901053767.25,137054496.62,4237449306.39,847236419.4300001,647872760.15,2868783307.17,300041.SZ
20220930,260340236.27999997,232794952.86,2089922618.33,318565920.67,10079078937.04,499511815.43000007,245509810.87,5718665853.89,603127.SH
20220630,212738959.96000004,470587078.11,2937737630.76,303208437.88,10646728994.36,505905679.15,265555793.78,6411521472.71,603127.SH
20220331,132381980.64,74906349.49,1510876965.84,174403845.69,8957151364.84,270975486.87,130915484.35,6186990976.77,603127.SH
20211231,312880284.15,222207852.91000003,1214241983.72,178398970.84,8537077111.4,659875632.5200001,346646868.51000005,5814484316.6,603127.SH
20210930,87962581.11999999,260981868.34,1237063156.75,151130686.65,8201780654.41,322247927.52,167662349.39000002,5653831521.22,603127.SH
20220930,440143272.75,1724900670.9199998,18211253725.8,2671604872.15,45539970836.7,6677297362.060001,4682344211.049999,34914189759.14,600582.SH
20220630,702153984.8,1545296919.63,16690919285.96,2552518205.72,43339325767.74,7199714558.92,4750591515.76,32608461119.62,600582.SH
20220331,403232173.02,-682345293.41,15900759825.07,2576760900.2,42578489631.42,5988359783.9,4145826243.35,31790504860.45,600582.SH
20211231,400310537.1099999,2742712571.49,15969255027.6,2567397317.94,42157878552.14,6851366232.57,4691525704.799999,31363716513.21,600582.SH
20210930,310516756.6700001,732299879.28,14600344530.27,2678762201.76,40750610458.22,5933490209.18,4466015801.35,29938431283.35,600582.SH
20220930,31283496.069999993,59727137.56999999,116407214.76,85813541.77,1375202268.08,137169043.63,82316515.14999998,793720200.8,688300.SH
20220630,45503750.830000006,97179946.0,167600082.12,80242229.38,1381859246.52,173203259.28,103311311.69,792586671.06,688300.SH
20220331,40959790.1,6283915.12,114948013.8,81712548.6,1333065436.54,177448761.17,108324970.69,833480588.11,688300.SH
20211231,36734979.22999999,49414731.89,131006832.19,80185860.36,1304902145.97,169384603.83999997,105924090.24000001,821790663.0,688300.SH
20210930,46721917.86,7685534.910000011,101863309.06,81392497.05,1233108435.01,166292227.57,89962886.89000002,799492178.28,688300.SH
20220930,727415317.55,595749607.53,12512616579.43,1710855010.0,36726204642.93,11085708319.11,9489488615.349998,20261566112.69,600968.SH
20220630,663373253.1500001,-267025560.98000002,13558048263.44,1589110057.0,36721770404.56,12078404445.23,10671846708.54,20522122576.93,600968.SH
20220331,246357988.56,1735740934.27,11449223185.43,1593741058.44,34381577151.12,8196710592.2,7311746913.71,18414920554.45,600968.SH
20211231,-114839251.46000004,1376172810.29,13064398860.96,1592375212.82,35674004159.2,13239334542.23,11331849033.970001,19548477273.28,600968.SH
20210930,596839741.24,1001921722.98,10401433680.91,1633135036.92,33144196889.82,9930110009.27,8568577922.93,17188078712.73,600968.SH
20220930,62418787.01999998,51773744.25,419139952.1,9088575.14,3496728485.01,967968454.25,855122492.0100002,3002153300.21,000831.SZ
20220630,132259607.45000002,456207475.23,1001359045.18,9321164.75,4016030413.88,992906329.8000002,786863900.04,3525157399.78,000831.SZ
20220331,168034798.09,201526128.37,1142688892.62,9551469.66,4024065531.68,1207874320.48,938857193.56,3535528681.62,000831.SZ
20211231,-4375594.900000006,-575079051.96,1165571793.43,9761230.12,3876772302.44,970541337.8199997,928111161.31,3389765353.93,000831.SZ
20210930,27216847.47,230259050.67,2245774770.34,10236687.11,4967267552.77,428826568.23,399628180.08000016,4488989308.64,000831.SZ
20220930,80756637.81,73719351.48,7515375633.41,548092595.73,10754928476.53,4982869676.98,4618778238.450001,8967370636.77,002788.SZ
20220630,95841772.14999999,435132606.47,7336792128.17,533136959.64,10598189169.63,4703627862.26,4322597599.309999,8864499724.48,002788.SZ
20220331,70705115.77,-416697576.75,7366823606.37,517559297.52,10515566738.84,4637268373.59,4297637003.59,8812728273.83,002788.SZ
20211231,63106036.650000006,4978344.659999967,7015229704.74,417336161.34,9992695467.8,4543075069.959999,4171780114.3999996,8322289155.35,002788.SZ
20210930,73689418.75,-80150609.07999998,6653855340.95,393416901.24,9587575906.38,4528141625.960001,4185797845.04,8032053685.8,002788.SZ
20220930,122817221.88999999,70879233.12,466386751.15,52999918.93,3131843021.26,508662207.0899999,301849798.84000003,2603641603.2,000848.SZ
20220630,63125286.77000001,-74787890.85000001,500683527.5,52999918.93,3238976451.2,344643327.9200001,209691379.33000004,2717544709.43,000848.SZ
20220331,234968433.6,80312831.4,692308097.45,53812507.94,3373403611.07,1117806873.79,594523445.56,2845066639.19,000848.SZ
20211231,167435564.99999994,467223617.74999994,1062461290.62,53812507.94,3508334611.06,669900329.5900002,346513038.61,2973237162.9,000848.SZ
20210930,116784970.45000005,116284446.58000001,522512828.1,52460498.66,2798956829.08,493827917.6600001,325323672.4499999,2258102216.12,000848.SZ
20220930,20711451.700000003,35106707.94,1466033329.18,443784574.49,3490207140.93,709566649.24,596174317.9100001,3010408926.23,300933.SZ
20220630,25327272.58,-222631485.2,1375115234.16,441785762.68,3371946222.33,748334259.52,636469369.01,2911731535.86,300933.SZ
20220331,13450345.36,-285220618.5,1479902639.11,22057324.65,2902381324.95,503316197.78,432140013.26,2459802661.32,300933.SZ
20211231,18947699.21,372755257.92,1460606668.62,27282883.01,2868845043.94,637742888.49,541451167.3,2436902933.66,300933.SZ
20210930,19091360.510000005,-109274886.99000001,1215849865.98,49327148.64,2626527445.42,716874518.23,619664903.1099999,2221102753.6,300933.SZ
20220930,96046984.63,-125154351.87,833732184.63,149527770.05,6022288100.26,845763610.1400001,198647766.95,5103207963.45,300957.SZ
20220630,230981581.66000003,378239464.24,805262776.32,176723895.12,5899579463.99,1241178260.81,294169647.81,5100294651.94,300957.SZ
20220331,124434766.27,-167176118.31,625395423.89,135223632.32,5683718297.17,808520247.3,179357721.99,5020871573.61,300957.SZ
20211231,479800360.1,804723642.8900001,899747461.05,134277181.46,5812491217.77,1909671204.67,477212797.02,5225027272.89,300957.SZ
20210930,80249162.12,-17154156.129999995,625590157.35,79206113.57,4965157252.13,700987805.5,165907319.07999998,4481660187.53,300957.SZ
20220930,8374107000.0,8077642000.0,199822731000.0,68766931000.0,417453076000.0,88111658000.0,66106549000.0,269889620000.0,000333.SZ
20220630,8698489000.0,13415724000.0,233015906000.0,39689769000.0,413104145000.0,92724579000.0,70087783000.0,275817073000.0,000333.SZ
20220331,6993023000.0,7978986000.0,232442472000.0,32537325000.0,407842387000.0,90938820000.0,70336385000.0,263260854000.0,000333.SZ
20211231,3364549000.0,7194960000.0,222851476000.0,30269552000.0,387946104000.0,80418236000.0,65387703000.0,248864505000.0,000333.SZ
20210930,7928026000.0,7720334000.0,188736517000.0,59291785000.0,376333770000.0,88095694000.0,65701927000.0,259137447000.0,000333.SZ
20220930,1412185.7699999996,154024779.41000003,603051761.53,1489339124.79,2748028408.08,641572603.46,591024073.18,567052528.75,600793.SH
20220630,6751368.01,105127662.95999998,645955982.19,1622215163.92,2909681383.28,580239935.12,528953366.61,714797765.61,600793.SH
20220331,1143460.01,45816376.74,2244240538.14,45531454.71,2922355237.81,575495820.33,528934142.23,687011851.75,600793.SH
20211231,892798.6699999981,109197811.75,2256660567.24,48755717.29,2933741567.55,487387899.45000005,432886951.94000006,659875854.8,600793.SH
20210930,419919.6799999997,228382219.2,2454661826.49,38882775.03,3118502525.75,610988509.57,556351484.12,817513285.38,600793.SH
20220930,68084332.16,144834702.35,392048612.77,96183146.39,2350250655.52,485382411.21000004,356939466.93000007,1756862498.1,002790.SZ
20220630,44006461.97,75794557.61,421302508.65,69923113.5,2281411724.36,493807842.47,367398340.24999994,1690841301.47,002790.SZ
20220331,31923731.91,81720917.99,438171144.4,72506434.29,2315887924.71,406830257.49,305424267.8,1730425968.82,002790.SZ
20211231,19774895.58999999,70244278.28,402968636.8,66718699.65,2238933160.69,558912438.28,446961307.21000004,1651937819.31,002790.SZ
20210930,44690164.53,-31729106.610000003,386599908.54,66384370.3,2187522103.28,506057599.06000006,382561458.7900001,1616020965.48,002790.SZ
20220930,112808459.20999998,-139965484.93999997,549462450.62,71146104.83,4241108397.25,216370008.57000005,28400815.5,3424591680.96,002985.SZ
20220630,56116535.01999998,-31906794.360000014,592209177.62,71742220.91,4094497939.45,274410528.21999997,83867674.91,3304387817.15,002985.SZ
20220331,154145088.11,-177363851.91,643004025.15,71713685.47,4111592339.9,368222200.19,103508738.81,3352404760.77,002985.SZ
20211231,90739069.20999998,90974226.72999999,1220411289.91,72921865.81,3947491829.2,317558110.8000001,69528671.66,3202620839.57,002985.SZ
20210930,97223806.37000003,49994995.3,514387616.7,80850961.19,3279990551.08,235826847.95999992,40748741.900000006,2573699174.97,002985.SZ
20220930,7879081.370000005,-133700624.89999998,1444416881.13,399862711.03,7148778402.55,625373155.8299999,489840492.52999973,3490326817.08,002538.SZ
20220630,335539148.15999997,243778449.78,1635235956.83,473741453.34,7415707287.17,1557731003.3300002,1071578716.1900003,3705977735.37,002538.SZ
20220331,135925920.42,172435341.29,1690566723.27,509651403.68,7393562667.27,1433551859.36,1119216304.57,3654096962.48,002538.SZ
20211231,77615407.21000004,-72290611.63999999,1891211921.19,562075914.68,7491625890.11,681213658.94,474717323.21000004,3285525589.28,002538.SZ
20210930,147656160.52999997,-894320697.9000001,2011787111.39,320854325.37,7299038062.1,1157689850.9300003,826950982.8199999,3391764418.91,002538.SZ
20220930,68804713.22,183499860.01,497125784.31,24955822.02,1911081192.7,494217163.87,354098774.09000003,1280484521.13,603757.SH
20220630,70758479.01,55668165.09,355365773.29,21371450.33,1693886831.01,417662247.81999993,297186043.13,1134849447.39,603757.SH
20220331,24259828.58,8271476.84,356558133.89,20776915.02,1678349400.22,258356802.85,193299450.6,1149369102.1,603757.SH
20211231,27063698.400000006,75677445.54,364494799.59,19367262.08,1656844035.86,408534209.51,313060310.42999995,1140044607.28,603757.SH
20210930,38678702.81999999,25624190.939999998,362240489.86,20551108.91,1613191196.69,404292389.62,300132117.75999993,1116246581.21,603757.SH
20220930,31117075.069999993,58131331.059999995,235220833.9,183796204.17,1870954510.85,234146881.81,198010059.84999996,871932262.12,000962.SZ
20220630,49764890.28,883219.2300000004,228059071.1,181829652.07,1824996735.55,236286750.58999997,186233270.97,846606976.96,000962.SZ
20220331,23403473.34,8015076.51,204439870.3,174611612.15,1742440184.86,254054566.75,216213040.83,785984378.17,000962.SZ
20211231,-12490171.709999993,-48411510.230000004,162709812.47,176444311.48,1648378896.64,182572874.32000005,157921916.44,690065495.6,000962.SZ
20210930,26182314.700000003,14855464.650000006,211321398.91,74568049.35,1598533924.71,206045688.85000002,152276238.34000003,659890184.77,000962.SZ
20220930,156583795.23000002,37174222.03,5853357958.84,904884739.89,12726471247.71,3703521328.6399994,2840329291.7200003,9509965606.64,002920.SZ
20220630,188794571.85000002,10695791.57,4673615216.73,580697491.68,11015410629.03,3265835780.5699997,2481920875.86,8287820779.79,002920.SZ
20220331,308055425.27,45600786.65,4404993446.5,449922334.38,10622990467.11,3141553004.42,2388859728.27,8080937782.1,002920.SZ
20211231,341194073.15,712750519.2,4287879343.01,447223776.06,10151555552.74,3266562508.6800003,2457668425.49,7669145335.14,002920.SZ
20210930,118484906.62,-80630134.98,3057362460.11,374957272.06,8467608914.77,2219973877.9900002,1690158309.37,6182609394.78,002920.SZ
20220930,57553455.03999999,62680106.39999999,314017674.72,67750326.29,1546606489.03,309636323.25,218928051.0,904751644.33,300852.SZ
20220630,60349283.010000005,84908002.02000001,294164720.73,68216187.33,1465929212.33,315270208.7199999,228099547.04,834677653.42,300852.SZ
20220331,32739254.49,21746882.9,252223273.68,66700441.71,1393497463.76,256843337.83,190553912.34,790317896.47,300852.SZ
20211231,39972935.609999985,35220485.989999995,268183866.28,68859825.53,1376881940.6,295805798.45000005,217275485.43999994,777301948.61,300852.SZ
20210930,53451365.08,25795299.590000004,277012863.85,47324007.46,1320624283.58,297284864.90999997,203170667.29000002,766142856.72,300852.SZ
20220930,578165516.0,716256692.6399999,3848711671.03,130737359.17,12466596593.08,2112821659.37,1149264221.1,9492973450.97,603599.SH
20220630,635345873.6999999,717226866.7,3508903838.38,133222881.22,11497461797.69,2445837021.6800003,1397599328.99,8637674465.51,603599.SH
20220331,538377029.17,746432072.51,3749717680.01,105515829.69,11400037517.42,2056692232.95,1214144762.24,8827531855.26,603599.SH
20211231,418139310.77,-218166559.4000001,3086094674.41,107824706.94,10153035662.82,1422156539.6700006,741884496.4000001,7711881318.96,603599.SH
20210930,379495011.35,900833920.5600001,2744841660.73,70795307.42,9304726259.81,1618552930.9099998,947055309.1199999,6849800966.08,603599.SH
20220930,78145529.78000003,96653768.35,905714258.56,393853865.67,3125702850.29,424712600.11,292130513.74,893380837.31,002810.SZ
20220630,128137074.82,107908366.38,946889734.32,370925404.57,3096982100.91,515535572.66999996,324956562.15,944904034.3,002810.SZ
20220331,95506942.87,15864255.81,766103750.74,358182855.16,2771411883.76,391849249.22,241256808.71,804677288.94,002810.SZ
20211231,50097654.19,57958984.09000003,842181646.18,245107917.77,2635527092.73,389475222.24,259746168.74,810258504.76,002810.SZ
20210930,87159996.83000001,126575218.36000001,634020576.97,146929575.17,2275759306.81,418256696.0000001,269337586.71,873140648.87,002810.SZ
20220930,39898831.03999999,90384183.72999999,195441111.87,18144308.48,1987913014.4,167648370.42999995,105530458.75,1422574943.65,605080.SH
20220630,86730508.29,154380037.11,243533329.54,18215353.13,2010108321.93,305650006.47,197877371.64,1451932141.6,605080.SH
20220331,77279380.51,-2374027.8,182016415.74,18828817.66,1907080888.04,330142622.23,209751150.57,1362974187.36,605080.SH
20211231,27893418.110000014,-21640183.079999983,188093806.66,18757349.19,1826400314.97,177479421.76999998,117325667.99000001,1299550987.55,605080.SH
20210930,38862979.14999999,79557490.30999999,189020539.66,19156085.38,1791285071.35,169671201.32,105130520.10000002,1280144821.72,605080.SH
20220930,58336648.07000001,-70505591.43,270856456.86,10888514.23,1938514498.14,242707874.95,150941247.47999996,1526483750.92,300590.SZ
20220630,62636879.440000005,17636422.590000004,347507509.2,12365254.55,1952961875.76,276774379.6,184943468.26000002,1549160627.66,300590.SZ
20220331,17690131.29,-206011159.5,314284639.23,3543281.86,1886686231.81,209743278.84,145410484.47,1490318791.07,300590.SZ
20211231,40231766.97,73873921.82,417640158.53,2783176.37,1966545999.81,317614116.17999995,208427360.18,1560659601.87,300590.SZ
20210930,37556581.05,-97622962.56,317345497.57,2824685.14,1816228941.51,204838259.39000005,126398597.69000003,1422726721.75,300590.SZ
20220930,147625955.29999998,275990722.60999995,4710952360.72,1450603817.3,13426757738.33,1727550670.9500003,1357777144.88,6509856860.89,002472.SZ
20220630,124039825.73,307631427.99,4458217109.42,1088630018.75,10673826157.33,1442771553.6100001,1143124185.74,4299910797.3,002472.SZ
20220331,107102898.98,17642948.18,4099331212.89,1152791707.21,10361521561.88,1655074189.08,1334851181.11,4100386332.58,002472.SZ
20211231,99209098.13,369148656.79,3979195604.77,851741439.0,9823470714.72,1325280101.6900005,985660647.1500006,3761392768.29,002472.SZ
20210930,83808395.65999998,98689225.57,3921855309.3,556499511.76,9354454019.12,1446511626.29,1193251975.9699998,3625413276.92,002472.SZ
20220930,275857907.87,204070081.53999996,6230867568.86,151191316.19,12605278513.22,1255474533.3900003,794747267.66,11240696010.59,300751.SZ
20220630,186907126.99,392713297.77000004,4967345236.49,49755487.74,10955219644.61,925812617.4599999,558890988.8499999,9923134043.75,300751.SZ
20220331,172078104.37,29431751.96,4269340609.16,47036605.4,10342837913.52,834218308.41,495920972.58,9411584519.17,300751.SZ
20211231,175119712.76,246393792.5,3884338275.31,46646427.21,9775882062.03,910329968.4299998,563894985.04,9011768290.92,300751.SZ
20210930,184367468.4,107148329.23000002,3708060683.48,30329067.72,6492476638.45,946285071.03,585026071.3199999,5841074514.08,300751.SZ
20220930,900657263.96,2419242175.63,5774016319.29,8742881197.11,41360065724.01,6245390413.68,4484046342.130001,10689532339.92,002128.SZ
20220630,771315414.51,2495980218.46,5522890086.45,8449417498.35,39809299327.49,6451301154.47,4534730485.24,9947000781.71,002128.SZ
20220331,1514209054.7,1915421976.86,6506666856.17,7927398909.19,39991571053.62,7171528574.94,4211873796.08,10577900858.21,002128.SZ
20211231,619530475.4899998,1363287130.2399998,8026168981.48,6117684219.38,37633252804.35,6652523591.66,4924257050.960001,8046131570.31,002128.SZ
20210930,1010309023.5700002,2828715556.64,9034969882.3,5274155934.57,37835067415.73,6424598006.550001,4020901706.5699997,9866896920.83,002128.SZ
20220930,726745692.8499999,-782520307.4000001,48082635906.07,23508821886.39,102498775062.85,17693664070.16,14961706422.939995,48238599711.63,603799.SH
20220630,1002464821.2000003,-1211181634.55,39429508104.51,22399770383.83,90648598965.94,17806324100.120003,14285455565.940002,45202554012.77,603799.SH
20220331,1189825340.37,153770576.03,30787266851.13,18457652240.32,75953763505.85,13211980166.94,10772278666.21,41057825913.44,603799.SH
20211231,1535221889.9099998,-2374161077.97,25562132852.35,8526246376.24,57989056348.94,12520449542.79,9929061657.93,26991386321.82,603799.SH
20210930,901774873.3699999,700890686.3599999,21880052245.67,4739910731.03,49002736496.85,8502486821.899998,6847549006.410002,22177922445.51,603799.SH
20220930,801444547.56,778352526.5899999,2993206616.74,2120418454.09,14290973014.93,2031457686.6799998,697107052.55,11645238669.99,002049.SZ
20220630,645917987.81,565644529.2,2553449363.27,2261569672.18,13142814971.3,1563522678.72,510063103.41,10290459719.66,002049.SZ
20220331,507716705.92,-200492239.23,2366853024.14,1810259519.23,12018140201.97,1341294138.8,484287532.54,9209558942.87,002049.SZ
20211231,437123653.91999984,853533480.4000001,2639322767.19,1661042198.33,11592248343.89,1552518171.8399997,644010046.7,8830523025.98,002049.SZ
20210930,556990499.48,157987644.70999998,2386193339.64,1668709537.25,10836798684.73,1497217550.52,535331918.7099999,8068900419.26,002049.SZ
20220930,119731005.44,379381476.08000004,3495252835.32,616121194.5,6577556797.77,1505327686.3200002,1191075545.8399997,2728645083.74,605138.SH
20220630,108093762.03000002,118041265.46000001,3526820839.71,575393770.66,6340798827.72,1471842923.75,1171301119.94,2713070772.54,605138.SH
20220331,70242505.02,95356679.4,3460038243.53,585388809.39,6243132452.65,1373123849.06,1130489803.46,2774436353.6,605138.SH
20211231,28083054.919999987,156214204.71,3671515120.03,183540772.89,5976876244.86,1568620389.4499998,1341107142.94,2716161659.14,605138.SH
20210930,46635600.0,135179141.12,3912858374.0,171585025.43,5756445840.32,1309335007.6399999,1107086250.63,2673797844.24,605138.SH
20220930,261256162.21,549312479.49,2906398043.63,154394558.76,6345441525.74,2131875122.6599994,1533856122.5899997,4776124682.73,605365.SH
20220630,188011851.10000002,418695210.7,2856855590.02,129577355.75,6097750739.37,2118003607.91,1623971801.13,4742221221.26,605365.SH
20220331,76590166.3,-262089336.06,2660759016.86,130815405.18,5781305698.74,1793209434.16,1370750333.81,4390971006.21,605365.SH
20211231,-32603821.349999994,112240936.76999998,2655350414.46,128670063.37,5679492895.12,1819463604.4399996,1472230636.9999995,4369606282.02,605365.SH
20210930,103579804.80000001,175505007.85,2897538928.34,142925785.45,5933312910.44,1879342287.5200005,1459136911.92,4861804882.54,605365.SH
20220930,7315733.189999998,46088724.730000004,3263482682.46,693344646.52,5617202386.9,1323912213.2599998,1188783070.0,3407369611.37,688219.SH
20220630,-11850909.599999998,92349964.28,3288928258.41,419535712.57,5419398239.01,1174213191.2300003,1077503228.8199997,3215571319.19,688219.SH
20220331,23425405.81,-44147522.12,3371435563.19,252335287.17,5352548516.93,1271992025.78,1125770323.4,3215942069.5,688219.SH
20211231,-3111550.370000001,181694401.99,3276971194.58,182250675.88,5156838332.22,1493458385.0299997,1411090549.94,3094410657.43,688219.SH
20210930,-9077466.809999999,73031547.82,2910205336.59,199123586.72,4795581835.14,1196515935.9699998,1082622262.0200002,2883350003.37,688219.SH
20220930,211962111.74,183221097.61,940714113.9,195198354.18,3427144192.9,791952492.5300002,341566343.97,1953152944.32,688575.SH
20220630,100218439.31,59838924.620000005,1103383586.39,168036618.95,3295695206.28,967117526.6699998,535598799.78,1967418028.32,688575.SH
20220331,509608260.08,558644893.43,950349327.45,132036539.68,3117407878.36,1369921651.93,488456312.02,2048056874.6,688575.SH
